Video_Title,Platform,YouTube_AdWords_Placement,YouTube_Video_ID,Video_URL,YouTube_Category,Views,V1,V2,V3,V7,V30,Total_Engagements,ER1,ER2,ER3,ER7,ER30,E1,E2,E3,E7,E30,Likes,Comments,Twitter Favorites,Tweets,Facebook_Total_Engagements,Facebook_Likes,Facebook_Comments,Facebook_Loves,Facebook_Hahas,Facebook_Wows,Facebook_Sads,Facebook_Angrys,Facebook_Page_URL,Instagram handle,TikTok_Account_URL,Topics,YouTube_Topics,Published_Date,Creator,Creator_FollowerCount_or_YouTube_Subscribers,Creator_Country,Creator_Genre,YouTube_Channel_ID,Duration (seconds),Live,Categories,Sound Title,Sound Author
Quick way to overcome procrastination! (see link for full video below),youtube,www.youtube.com/watch?v=q4sqUQbKsek,q4sqUQbKsek,https://www.youtube.com/watch?v=q4sqUQbKsek,People & Blogs,0,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/741526935927085?brand_redir=DISABLE,beckyjanefox,,,Lifestyle,2024-02-26 07:45,Becky Jane Fox,1070,NZ,People & Blogs,zUB_2HxZB3WKQwKGOYpwlQ,15,False,,,
Stop Procrastination NOW: Time Management Tips 🚫,youtube,www.youtube.com/watch?v=aKs_1HnZ53A,aKs_1HnZ53A,https://www.youtube.com/watch?v=aKs_1HnZ53A,People & Blogs,116,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,thelauracasselman,https://www.tiktok.com/@thelauracasselman,,"Health,Lifestyle",2024-01-22 21:45,Laura Casselman,311,US,Business,Tbk4wdNo3ftO8HVpcty_eA,26,False,,,
Productive procrastination : 👍👎 ? Maybe life runs on procrastinating productively. ?¿?,youtube,www.youtube.com/watch?v=Lefw92bYxv0,Lefw92bYxv0,https://www.youtube.com/watch?v=Lefw92bYxv0,Howto & Style,59,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Lifestyle,2024-01-20 17:47,Gina Flys,406,US,General Interest,6SKAhSTXw57ds9s-A1VzGQ,33,False,,,
How we overcome procrastination and stay focused,youtube,www.youtube.com/watch?v=a_5Cz19gV1s,a_5Cz19gV1s,https://www.youtube.com/watch?v=a_5Cz19gV1s,Education,26,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,deanfitnex,https://www.tiktok.com/@deanfitnex,,,2024-02-16 08:43,Deanmindset,11400,NG,"Health, Fitness & Self Help",1pCOtV98YX6d25Kbd2yv5g,9,False,,,
The brutal truth about procrastination,youtube,www.youtube.com/watch?v=XuRvb6rtQyU,XuRvb6rtQyU,https://www.youtube.com/watch?v=XuRvb6rtQyU,People & Blogs,32,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,pablo.deepmind,https://www.tiktok.com/@pablo.deepmind,,Health,2024-03-07 01:26,Pablo Milandu,1190,,People & Blogs,Yu1pIc_3kOdqgIwYmo53LA,76,False,,,
"omorrow, Tomorrow... RIP Success: Breaking Procrastination Habits and Seizing the Day!",youtube,www.youtube.com/watch?v=yNU3QTJnEDA,yNU3QTJnEDA,https://www.youtube.com/watch?v=yNU3QTJnEDA,Education,7,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/923625821048431?brand_redir=DISABLE,jainsoftware,,,,2024-03-09 10:59,Jain Software,511,IN,Science & Tech,Ty_JZHlbiay1bSuDTYvtZw,11,False,,,
It’s the first of the month! #motivation #action #procrastination,youtube,www.youtube.com/watch?v=NcJELtto06M,NcJELtto06M,https://www.youtube.com/watch?v=NcJELtto06M,Entertainment,12,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Health,2024-02-01 14:55,MerchCast,2880,US,Entertainment,QPF97IczGcYG3OJG2HpSFg,29,False,,,
escape the procrastination loop #needthismessage,youtube,www.youtube.com/watch?v=LIr-htNKSlQ,LIr-htNKSlQ,https://www.youtube.com/watch?v=LIr-htNKSlQ,People & Blogs,33,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,https://www.tiktok.com/@.__.juan.__.0,,,2024-01-03 00:10,J-DAZ,282,US,General Interest,HZBwlekQbTrkWd1Scen0eg,52,False,,,
Beat the Clock: INTP Men's Guide to Overcoming Procrastination #INTP #Productivity,youtube,www.youtube.com/watch?v=DAuMrEWtNeA,DAuMrEWtNeA,https://www.youtube.com/watch?v=DAuMrEWtNeA,People & Blogs,32,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,https://www.tiktok.com/@gdstarks,,,2024-01-04 14:00,Mind Alchemist,1510,US,Home & DIY,bTY4StAyN4YY1Q5Fwbgteg,610,False,,,
Procrastination Life #comedy #funny #relatable #memes #skit #youtubeshorts,youtube,www.youtube.com/watch?v=m-uo2ir6DAw,m-uo2ir6DAw,https://www.youtube.com/watch?v=m-uo2ir6DAw,People & Blogs,23,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Entertainment,Humour",2023-12-31 15:45,Outside With Jeff,21600,US,Entertainment,vQ_3xQy8H2HSbBOObJU1kQ,9,False,,,
procrastination is a deadly virus#education #motivation #relax #procrastination #life #virus,youtube,www.youtube.com/watch?v=yAuqvYOFtFs,yAuqvYOFtFs,https://www.youtube.com/watch?v=yAuqvYOFtFs,People & Blogs,145,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Health,2024-02-10 14:13,Ajibola Oyetunde,,,,JEgYxO0hTNPuFV2NPtqxyg,36,False,,,
Procrastination Stream in Black ops 3 zombies,youtube,www.youtube.com/watch?v=B_1U67tQ_ZI,B_1U67tQ_ZI,https://www.youtube.com/watch?v=B_1U67tQ_ZI,Gaming,39,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,nanatyofficial,,,"Action-adventure game,Action game,Role-playing video game,Video game culture",2024-02-02 04:03,Jay Stephano,2330,JM,General Interest,o7aRZgev11IkpghDgi62LA,6708,True,,,
How Do We Counter Procrastination,youtube,www.youtube.com/watch?v=y71IIhNTuoA,y71IIhNTuoA,https://www.youtube.com/watch?v=y71IIhNTuoA,Education,5,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/47051192317?brand_redir=DISABLE,seekersguidanceorg,,,Religion,2024-03-14 14:54,SeekersGuidance,55800,CA,People & Blogs,bPVEsJhn5My75IfMWXv1_Q,262,False,,,
"Loneliness, Procrastination, Closing Doors - Kind Words",youtube,www.youtube.com/watch?v=lgWvTgek4pE,lgWvTgek4pE,https://www.youtube.com/watch?v=lgWvTgek4pE,Gaming,25,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,marykateshep,https://www.tiktok.com/@marykateshep,,"Casual game,Simulation video game,Video game culture",2023-12-26 16:45,Mk Shepherd,4610,US,General Interest,vcFt9QI-w08xSpDN0h8fhQ,1135,False,,,
#HowTo Defeat #Procrastination by Celebrating the #SmallWins,youtube,www.youtube.com/watch?v=w7JhKZJ-yP8,w7JhKZJ-yP8,https://www.youtube.com/watch?v=w7JhKZJ-yP8,Education,25,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/119586558212150?brand_redir=DISABLE,nataliekniese,https://www.tiktok.com/@nataliekniese,,Lifestyle,2024-02-01 10:26,Natalie Kniese - Public Speaking / Communication,429,MY,Entertainment,E_1zkep-q1MkvB6boEwgKw,46,False,,,
"1252: Undone: How to Change Our Procrastination Patterns by Leo Babauta of Zen Habits on Habits,...",youtube,www.youtube.com/watch?v=SWUHAhyDp_g,SWUHAhyDp_g,https://www.youtube.com/watch?v=SWUHAhyDp_g,People & Blogs,19,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,oldpodcast,,,,2024-03-05 09:40,Optimal Living Daily,7840,US,General Interest,4nH4OSgdL-8irdTC3dEx-w,553,False,,,
why do you practice the procrastination?,youtube,www.youtube.com/watch?v=5zruf8TTdGU,5zruf8TTdGU,https://www.youtube.com/watch?v=5zruf8TTdGU,Music,3,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Lifestyle,2024-02-19 17:44,RUDOLF SILVA,1920,CL,General Interest,7JyOuJ7KW4EtWp0fUV754g,155,False,,,
The Science To Destroy Procrastination,youtube,www.youtube.com/watch?v=9W1-pqei_PA,9W1-pqei_PA,https://www.youtube.com/watch?v=9W1-pqei_PA,Education,11,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,theclimaxagency,,,,2024-03-11 17:00,Ethan Gutierrez,1130,US,General Interest,I3h1UZTy5Yx56-CQCHMIsA,456,False,,,
Conquer Procrastination - Actionable Tips for Productivity,youtube,www.youtube.com/watch?v=3ywP1BEt8ss,3ywP1BEt8ss,https://www.youtube.com/watch?v=3ywP1BEt8ss,Howto & Style,425,,,464,543,425,1,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,Knowledge,2024-02-13 17:00,Vastly Invested,,,,H-anQc2NsrFR4Udj45quvg,696,False,,,
No More Late Nights: Overcoming Procrastination in Middle and High School Students,youtube,www.youtube.com/watch?v=D4gfYYv5m_Y,D4gfYYv5m_Y,https://www.youtube.com/watch?v=D4gfYYv5m_Y,Education,122,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Health,Knowledge",2024-03-13 20:45,Ann Dolin,1150,US,General Interest,3Rus_6AeQM81QFyqziQodQ,3049,False,,,
Turn Procrastination Into Your Purpose,youtube,www.youtube.com/watch?v=lPymdE1b_VQ,lPymdE1b_VQ,https://www.youtube.com/watch?v=lPymdE1b_VQ,Entertainment,14,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/97287772283?brand_redir=DISABLE,jasminestar,https://www.tiktok.com/@officialjasminestar,,Lifestyle,2024-03-13 19:26,Jasmine Star,74800,US,People & Blogs,TFWKO9EiG1lumOBA8bjMsQ,1712,False,,,
"""Do It Today: Overcome Procrastination, Improve Productivity, and Achieve More Meaningful Things""",youtube,www.youtube.com/watch?v=y43I18E_jbw,y43I18E_jbw,https://www.youtube.com/watch?v=y43I18E_jbw,Howto & Style,19,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Business,Knowledge",2024-01-11 03:50,Ideas To Inspire,1750,NO,General Interest,vD1ZvfgtUok6kKhzdqAHhQ,157,False,,,
The Procrastination Paradox Friend or Foe Master it and Get Things Done!,youtube,www.youtube.com/watch?v=YnZzeqxpqsg,YnZzeqxpqsg,https://www.youtube.com/watch?v=YnZzeqxpqsg,Nonprofits & Activism,9,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/86277458842?brand_redir=DISABLE,eudaimoniatv,https://www.tiktok.com/@dripvangogh,,Society,2024-01-05 17:09,Emmanuel OverTyme Simms,983,US,Music & Dance,ohK_3hX7PtP5xpaRwLCOcQ,113,False,,,
Procrastination Exploration - Pokémon Scarlet: Indigo Disk (12/15/2023),youtube,www.youtube.com/watch?v=AYmcAb5nGOs,AYmcAb5nGOs,https://www.youtube.com/watch?v=AYmcAb5nGOs,Gaming,15,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Action game,Role-playing video game,Video game culture",2024-01-12 05:00,Westeford,523,US,General Interest,fTPBO3k4wHU5fJAIGnRAdA,16361,False,,,
"once a procrastinator, always a procrastinator 😂 #humor #procrastination #students #studentlife #uni",youtube,www.youtube.com/watch?v=JcltswfcweA,JcltswfcweA,https://www.youtube.com/watch?v=JcltswfcweA,People & Blogs,9,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Entertainment,Humour",2023-12-26 18:28,Maria Arnault,843,US,Entertainment,dzskGHG5Uqh7SgUaZ9d1Ug,6,False,,,
week 3 - procrastination,youtube,www.youtube.com/watch?v=Ie867neMc7Q,Ie867neMc7Q,https://www.youtube.com/watch?v=Ie867neMc7Q,Howto & Style,46,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/1444564005779783?brand_redir=DISABLE,movarafitnessresort,,,"Health,Knowledge",2024-01-10 19:43,Movara Fitness Resort,314,US,Beauty,H0YDUWI1K0EB-ZaIHbEsZw,71,False,,,
PROCRASTINATION is an EMOTIONAL problem    [Am I doing it wrong?],youtube,www.youtube.com/watch?v=xvz-iow9aW8,xvz-iow9aW8,https://www.youtube.com/watch?v=xvz-iow9aW8,Entertainment,24,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,doctor_becc,https://www.tiktok.com/@doctor_becc,,"Health,Lifestyle",2024-01-31 07:24,Doctor Becc,3990,AU,General Interest,sbOUyz7LIEXbh5KtMPel4w,1828,True,,,
"""Revenge Bedtime Procrastination"" การอดหลับอดนอนเพื่อชดเชยการทำงานกินเวลาชีวิต จนไม่มีเวลาทำอะไร?",youtube,www.youtube.com/watch?v=asZwJWtkI8U,asZwJWtkI8U,https://www.youtube.com/watch?v=asZwJWtkI8U,People & Blogs,23,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/100994542377750?brand_redir=DISABLE,,,,"Health,Lifestyle",2024-01-19 07:44,modgut,258,TH,General Interest,htuKQiRjEr7k3MKdyPROJg,63,False,,,
Procrastination in the Digital Age: Causes and Solutions - Aaj Pakistan,youtube,www.youtube.com/watch?v=6FzIrddTiHI,6FzIrddTiHI,https://www.youtube.com/watch?v=6FzIrddTiHI,News & Politics,210,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/1735885160067989?brand_redir=DISABLE,,,,Society,2024-02-20 11:17,Aaj TV Official,1030000,PK,News & Politics,gBAPAcLsh_MAPvJprIz89w,1877,False,,,
I hate procrastination 🫠😭#shortsfeed #shortsvideo #funny #relatable,youtube,www.youtube.com/watch?v=mlSobzx0bO4,mlSobzx0bO4,https://www.youtube.com/watch?v=mlSobzx0bO4,People & Blogs,157,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Entertainment,2024-01-27 02:40,Rosa,459,,General Interest,MiQRpbwD2Y6BEOs-s5wYQg,6,False,,,
4 Simple Strategies for Overcoming Procrastination with Dr. Christine Li,youtube,www.youtube.com/watch?v=eO6w36ZNKwQ,eO6w36ZNKwQ,https://www.youtube.com/watch?v=eO6w36ZNKwQ,People & Blogs,3,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/363962657099198?brand_redir=DISABLE,pinkfortitude,,,"Health,Knowledge",2024-02-04 01:26,Pink Fortitude *Holly Bertone*,2440,US,Home & DIY,XZoAVUXw1LaJ8sSyk1KvLA,2447,False,,,
#ihaveto #procrastination #newyear #resolutions #newyearresolutions #coaching #executivecoaching,youtube,www.youtube.com/watch?v=F3PPlCg31gc,F3PPlCg31gc,https://www.youtube.com/watch?v=F3PPlCg31gc,People & Blogs,83,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Lifestyle,2024-01-02 21:22,"Cheri Gregov, Executive Coach",,,,ujcZBPEyKPotf15UsHwMMw,52,False,,,
Breaking Free From Procrastination,youtube,www.youtube.com/watch?v=Auin_95aVgc,Auin_95aVgc,https://www.youtube.com/watch?v=Auin_95aVgc,Nonprofits & Activism,14,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/1650228645217311?brand_redir=DISABLE,,,,Knowledge,2024-02-09 18:57,EMPOWERMENT TV,3330,US,Entertainment,j9eabD_ERLJNl_skZIfvwg,285,True,,,
"Procrastination, Saka na lang!",youtube,www.youtube.com/watch?v=ycVl_7XFgao,ycVl_7XFgao,https://www.youtube.com/watch?v=ycVl_7XFgao,People & Blogs,28,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Health,2024-02-25 05:00,Roann Celis,95600,PH,Business,QalAlA0GTTRvT_Yy9z2wag,74,False,,,
Procrastination be like: #shorts,youtube,www.youtube.com/watch?v=RrwdiXLxs-k,RrwdiXLxs-k,https://www.youtube.com/watch?v=RrwdiXLxs-k,Film & Animation,1768,,,1721,1731,1760,1,,,0.028100000694394,0.029899999499320002,0.030899999663233,,,1,1,1,0,1,,,,,,,,,,,,,,,Entertainment,2023-12-30 21:34,Golden Animations,2910,,General Interest,uWF8dkyJ_bCxfR2UjJLFCg,7,False,,,
#putinwork #procrastination #shortsyoutube #workout #yoga #shortsyoutube #gymlife #viral #yogalife,youtube,www.youtube.com/watch?v=e5xLYChDjjM,e5xLYChDjjM,https://www.youtube.com/watch?v=e5xLYChDjjM,People & Blogs,114,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,https://www.tiktok.com/@jaelalatrice,,"Hip hop music,Lifestyle,Physical fitness",2024-01-03 22:50,Jaela Latrice,757,US,General Interest,6sMWKk_4DqYTVsvZM56udg,22,False,,,
Do this next time you’re stuck procrastinating #adhd #procrastination #productivity,youtube,www.youtube.com/watch?v=F4BIVaHTNW0,F4BIVaHTNW0,https://www.youtube.com/watch?v=F4BIVaHTNW0,Entertainment,71,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,pandazago,https://www.tiktok.com/@pandazago,,"Health,Lifestyle",2024-02-15 20:09,Panda Zago,480,NZ,General Interest,OD8lPfrobPHCHVIdFkwKLA,61,False,,,
Protein powder #adhdcoach #procrastination,youtube,www.youtube.com/watch?v=JxORSTTZD9c,JxORSTTZD9c,https://www.youtube.com/watch?v=JxORSTTZD9c,People & Blogs,43,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,coachalyouthsports,,,"Health,Lifestyle",2024-02-09 17:10,Coach Al,3030,US,General Interest,WwxY89OUiVHI_QbOnOBFrA,40,False,,,
Procrastination Be Gone  |   Effective Strategy,youtube,www.youtube.com/watch?v=V7e76il4FMY,V7e76il4FMY,https://www.youtube.com/watch?v=V7e76il4FMY,People & Blogs,28,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Health,2024-02-08 21:11,Night with Nee,71400,US,Family & Parenting,0kJbsI_shRg8B-Z4BF2MsA,209,False,,,
procrastination||kal karte hai,youtube,www.youtube.com/watch?v=t4E_g3V9pmM,t4E_g3V9pmM,https://www.youtube.com/watch?v=t4E_g3V9pmM,Comedy,64,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,https://www.tiktok.com/@baadmash_,,"Entertainment,Film",2024-03-06 12:23,baadmash,,IN,General Interest,sqEOwMSaAlZxeFu0xBZ2fA,61,False,,,
How To Stop Procrastination : Just Do It : The Business Growth Mindset,youtube,www.youtube.com/watch?v=EbzWr6j4HnM,EbzWr6j4HnM,https://www.youtube.com/watch?v=EbzWr6j4HnM,Howto & Style,19,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,,,,Entertainment,2024-01-15 00:13,Avalinks Makes It Easier To Do Business On The Go.,,,,SOg2CRnOKo7MFLqXslRhsQ,15,False,,,
Stop ADHD Analysis Paralysis and Procrastination  |  Adult ADD,youtube,www.youtube.com/watch?v=MuLS5XKP57o,MuLS5XKP57o,https://www.youtube.com/watch?v=MuLS5XKP57o,Education,11,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/211267832275780?brand_redir=DISABLE,thesassynation,https://www.tiktok.com/@__cocahontas04,,"Health,Lifestyle",2024-02-23 03:35,Sol Moon Rising,585,US,General Interest,zz2bht6bBlCgE3rTNHHP0w,14,False,,,
Procrastination Is Ruining Your LIFE!!,youtube,www.youtube.com/watch?v=nOqEC7pAxaY,nOqEC7pAxaY,https://www.youtube.com/watch?v=nOqEC7pAxaY,People & Blogs,56,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Health,2024-02-04 22:32,Money Mitchl,1430,US,General Interest,2GXwn-cTwNQnkArEOsVxmw,18,False,,,
How to Beat Procrastination Forever in 5 steps,youtube,www.youtube.com/watch?v=hhDGSZ9eGFI,hhDGSZ9eGFI,https://www.youtube.com/watch?v=hhDGSZ9eGFI,Entertainment,59,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Health,Knowledge",2024-02-10 16:39,Miles Furnell,1450,IT,General Interest,kEvxe99KXB_8gcpkdlGzEA,436,False,,,
Procrastination 🍿 #shorts #youtubeshorts,youtube,www.youtube.com/watch?v=J950ocSq5_A,J950ocSq5_A,https://www.youtube.com/watch?v=J950ocSq5_A,Entertainment,62,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Entertainment,2024-01-26 18:30,voicetap,1260,CA,General Interest,mWracZ7ToYodI47M9mFAuA,41,False,,,
That Minecraft procrastination feeling...,youtube,www.youtube.com/watch?v=pdqxH58P-_g,pdqxH58P-_g,https://www.youtube.com/watch?v=pdqxH58P-_g,Gaming,76,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,https://www.tiktok.com/@toastedcat21,,"Action-adventure game,Action game,Role-playing video game,Video game culture",2023-12-29 11:15,ToastedCat21,165,US,General Interest,u2EFxW6qdBQydr7KyJ7i5w,27,False,,,
Excessive competitor research leads to procrastination #entrepreneurship #competitoranalysis #shorts,youtube,www.youtube.com/watch?v=P0nUTtNDn0s,P0nUTtNDn0s,https://www.youtube.com/watch?v=P0nUTtNDn0s,Education,157,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,letishamalakootiofficial,https://www.tiktok.com/@letishamalakootiofficial,,Lifestyle,2024-02-23 12:44,LETISHA MALAKOOTI OFFICIAL,458,AU,Travel,ec8d4vd4sOnZhUWPqvqD-g,60,False,,,
"Mindset, Procrastination & more! w/ Fedi",youtube,www.youtube.com/watch?v=i7H-YXo1yi8,i7H-YXo1yi8,https://www.youtube.com/watch?v=i7H-YXo1yi8,People & Blogs,24,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2023-12-25 09:35,Mastermind - Podcast & Events,,,,GzV0PnOsOXpfdZwcNqmetw,3687,False,,,
JWaller’s Anti Procrastination Advice,youtube,www.youtube.com/watch?v=mXQcOY-c75s,mXQcOY-c75s,https://www.youtube.com/watch?v=mXQcOY-c75s,People & Blogs,12,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2024-02-12 18:17,WealthSyndicate,608,US,Entertainment,KTuJQhC6padg4UxvqPCwBw,14,False,,,
My Take On OVERCOMING PROCRASTINATION | Hindi,youtube,www.youtube.com/watch?v=8VGFYVK9szg,8VGFYVK9szg,https://www.youtube.com/watch?v=8VGFYVK9szg,Education,46,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,Society,2024-01-03 16:00,Rishabh Sharma ,1010,IN,General Interest,KnMAzGGHf7lJiy7bE7wcQg,730,True,,,
"25 Minute pomodoro || study, || no procrastination || لا لي تسويف 25;in",youtube,www.youtube.com/watch?v=sxzknIldz8Q,sxzknIldz8Q,https://www.youtube.com/watch?v=sxzknIldz8Q,Education,37,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,2024-01-10 09:17,قناة المعرفة الممتعة,43900,SA,General Interest,P5nJ6_1OkTmoK2qaM4O61g,1510,False,,,
How to beat procrastination in 2024 and improve productiviry | #neeceelexy #shortsviral #glowup,youtube,www.youtube.com/watch?v=VIINiQ6BjWk,VIINiQ6BjWk,https://www.youtube.com/watch?v=VIINiQ6BjWk,People & Blogs,44,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/107370368554795?brand_redir=DISABLE,neeceelexy,https://www.tiktok.com/@neeceelexy,,Lifestyle,2024-01-06 05:22,Neecee Lexy,2470,CA,General Interest,hSwyIArnH9m4NIAUOkb4wQ,61,False,,,
Break Free from Tomorrow's Procrastination Trap!,youtube,www.youtube.com/watch?v=-_B4A6utcuw,-_B4A6utcuw,https://www.youtube.com/watch?v=-_B4A6utcuw,People & Blogs,16,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/160205237326010?brand_redir=DISABLE,bernadettegold,https://www.tiktok.com/@bernadettegold,,,2024-01-13 00:08,Bernadette Gold The Gold Factor,934,US,People & Blogs,yRPwtaawZgX7By_A03JJVQ,131,False,,,
Day 1 of self- improvement How to Eliminate Procrastination:,youtube,www.youtube.com/watch?v=4QMtqy6u_iM,4QMtqy6u_iM,https://www.youtube.com/watch?v=4QMtqy6u_iM,Film & Animation,44,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,,,"Health,Lifestyle",2024-01-02 07:41,Bruna Mann,1220,US,General Interest,H1R1g8rl_Ni_A9r5z58qjg,356,False,,,
Beat Procrastination with this Trick 💡✨....... #shorts #shortsfeed #tips #glowup #fypシ,youtube,www.youtube.com/watch?v=Uz6LYoTxhzA,Uz6LYoTxhzA,https://www.youtube.com/watch?v=Uz6LYoTxhzA,People & Blogs,2020,,,1999,2011,2020,1,,,0.023700000718235,0.025200000032782003,0.026900000870227002,,,1,1,1,0,1,,,,,,,,,,,,,,,"Hobby,Lifestyle",2024-02-11 15:00,Asherr,,,,Pw01Y08YiCXqudCfUoKl2g,10,False,,,
The Truth Behind Bedtime Procrastination,youtube,www.youtube.com/watch?v=HdNY6e5mXsk,HdNY6e5mXsk,https://www.youtube.com/watch?v=HdNY6e5mXsk,Entertainment,14,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/97374329742?brand_redir=DISABLE,,,,Health,2024-02-24 01:00,Absolute Integrative Physical Medicine,3480,US,General Interest,6QYyZIYQ8knpdbbnrKF6dg,154,False,,,
You don’t need to bully yourself into achievement. #selfworth #intentionalbusiness #procrastination,youtube,www.youtube.com/watch?v=f8P3pWGwJ5A,f8P3pWGwJ5A,https://www.youtube.com/watch?v=f8P3pWGwJ5A,Education,76,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/153298278193574?brand_redir=DISABLE,tanyacoliver,,,Lifestyle,2024-03-07 00:37,Tanya C. Oliver 💎 LIFE COACH ,611,US,People & Blogs,wMqhxBJG7Btkxqzjgt9d6A,55,False,,,
Procrastination VS Productivity #productivity #productivitytips #procrastination #development,youtube,www.youtube.com/watch?v=3_Pc8UHZVtE,3_Pc8UHZVtE,https://www.youtube.com/watch?v=3_Pc8UHZVtE,Education,12,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,,dissertation_er,https://www.tiktok.com/@writerser,,Lifestyle,2024-02-22 21:45,WritersER,1270,US,General Interest,2XQVfTMGM6aT6Go5ycnYPA,59,False,,,
Stop Procrastination Med Dette Psykologiske Trick!,youtube,www.youtube.com/watch?v=BCM6v7tsdp8,BCM6v7tsdp8,https://www.youtube.com/watch?v=BCM6v7tsdp8,Entertainment,102,,,,,,1,,,,,,,,,,,1,0,,,,,,,,,,,https://www.facebook.com/242016525954566?brand_redir=DISABLE,,https://www.tiktok.com/@lindgren.rasmus,,Health,2024-02-07 14:04,Rasmus Lindgren,313,DK,People & Blogs,KMBxOVCDtyKOHq90UYESYA,50,False,,,
🙌Feeling stuck or unmotivated? Let’s tackle procrastination together,youtube,www.youtube.com/watch?v=LP9UrtFUylc,LP9UrtFUylc,https://www.youtube.com/watch?v=LP9UrtFUylc,People & Blogs,7,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,https://www.facebook.com/265900434351552?brand_redir=DISABLE,padenhughes,https://www.tiktok.com/@padenhughes,,"Health,Lifestyle",2024-02-15 19:03,Paden Hughes,23,US,People & Blogs,GY93egpYwkoPxJzcE6bwnw,85,False,,,
Procrastination[GarageBand original music],youtube,www.youtube.com/watch?v=8qtry8gYgjY,8qtry8gYgjY,https://www.youtube.com/watch?v=8qtry8gYgjY,Music,38,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,,,,"Electronic music,Music,Music of Asia,Pop music",2024-01-28 08:54,[ocar_rina]柯仔•オカリ•Okari,2980,HK,General Interest,F1AiQuqW9PaiYWzw59Pq1Q,202,False,,,
